type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,1624.03,C1158124724,3079,1454.97,M658281599,0,0,0
PAYMENT,8076.53,C809860628,172012,163935.47,M452015229,0,0,0
PAYMENT,1313.6,C1663738275,21210,19896.4,M544628437,0,0,0
PAYMENT,6128.41,C995631377,91737.45,85609.04,M681158875,0,0,0
PAYMENT,11301.82,C512238546,85609.04,74307.22,M203048480,0,0,0
PAYMENT,4508.96,C1991290395,74307.22,69798.26,M319426406,0,0,0
PAYMENT,2588.24,C1279469670,69798.26,67210.02,M305552520,0,0,0
PAYMENT,909.33,C1627781283,67210.02,66300.68,M574077658,0,0,0
PAYMENT,7123.18,C2011342562,66300.68,59177.5,M1460696714,0,0,0
PAYMENT,4449.8,C429804587,59177.5,54727.71,M115397800,0,0,0
PAYMENT,663.34,C1691858720,54727.71,54064.37,M807872790,0,0,0
PAYMENT,4043.76,C1538511917,54064.37,50020.61,M1542856295,0,0,0
PAYMENT,15350.84,C46259342,50020.61,34669.76,M187120217,0,0,0
PAYMENT,11917.23,C1316001196,34669.76,22752.54,M622772003,0,0,0
PAYMENT,14145.51,C699871906,22752.54,8607.03,M460333119,0,0,0
PAYMENT,28301.88,C1365711624,8607.03,0,M22040992,0,0,0
PAYMENT,6976.97,C291651850,0,0,M185203393,0,0,0
PAYMENT,19572.25,C1658785779,0,0,M1627496281,0,0,0
PAYMENT,17389.94,C1659435106,0,0,M653515020,0,0,0
PAYMENT,12123.91,C1011481270,0,0,M1365197105,0,0,0
PAYMENT,20007.91,C1951500432,0,0,M1280443567,0,0,0
PAYMENT,18389.77,C1061018585,0,0,M348148678,0,0,0
PAYMENT,5947.8,C1814908102,0,0,M814111376,0,0,0
PAYMENT,804.16,C1630841930,0,0,M2004655561,0,0,0
PAYMENT,14711.9,C1907467420,0,0,M1944138464,0,0,0
PAYMENT,2407.47,C930317866,0,0,M611502040,0,0,0
PAYMENT,2074.51,C1486553742,12318,10243.49,M571956559,0,0,0
PAYMENT,5711.01,C167693809,3967693.52,3961982.51,M998283025,0,0,0
PAYMENT,21897.3,C990870941,3961982.51,3940085.21,M594195094,0,0,0
PAYMENT,5462.01,C1552179791,26289,20826.99,M1661161169,0,0,0
PAYMENT,2185.54,C589309113,20826.99,18641.45,M1437129801,0,0,0
DEBIT,5655.43,C708926121,131875,126219.57,C1096283470,61293.45,0,0
PAYMENT,727.94,C1406004470,103538,102810.06,M1911168986,0,0,0
PAYMENT,7868.9,C1655955258,601,0,M1107772887,0,0,0
PAYMENT,4029.56,C2115087165,106681,102651.44,M1604616170,0,0,0
DEBIT,2637.07,C596779307,72159,69521.93,C1740000325,214505.46,1363368.51,0
PAYMENT,3129.06,C1531175283,9690,6560.94,M687399269,0,0,0
PAYMENT,6899.83,C1415545023,1004,0,M1727424614,0,0,0
CASH_IN,38366.56,C586831282,65466,103832.56,C214187874,26686,0,0
PAYMENT,6778.32,C1298557761,1023,0,M1704214570,0,0,0
CASH_IN,96015.94,C821342630,4184,100199.94,C657736958,175,45881.29,0
PAYMENT,2304.2,C1079190991,131375,129070.8,M1041326823,0,0,0
PAYMENT,5575.09,C2042884127,5773,197.91,M1815025408,0,0,0
PAYMENT,1667.88,C889928215,197.91,0,M3694603,0,0,0
PAYMENT,24659.46,C1721576219,0,0,M1914615775,0,0,0
CASH_IN,221557.88,C514453513,11599,233156.88,C998351292,1781393.88,1015132.48,0
PAYMENT,1117.17,C1565713391,233156.88,232039.71,M1385750189,0,0,0
PAYMENT,7731.23,C1430207342,5816,0,M80191608,0,0,0
CASH_OUT,69490.69,C1312843412,9326,0,C1529115495,20093,67268.02,0
PAYMENT,5437.85,C1522119751,13306.1,7868.25,M1995505717,0,0,0
PAYMENT,3984.3,C1334618867,7868.25,3883.96,M45416784,0,0,0
PAYMENT,5630.13,C364480205,50661,45030.87,M1807207655,0,0,0
PAYMENT,3399.78,C1103505488,28514.33,25114.55,M1800605369,0,0,0
PAYMENT,7883.75,C847606512,25114.55,17230.8,M1736458419,0,0,0
PAYMENT,635.55,C401891515,1131641.43,1131005.88,M1688310330,0,0,0
PAYMENT,2248.26,C2099932844,1131005.88,1128757.61,M415906914,0,0,0
PAYMENT,9261.94,C739210872,16752,7490.06,M1154941313,0,0,0
PAYMENT,9614.73,C1789282489,275664,266049.27,M600199331,0,0,0
CASH_OUT,30308.45,C1949126165,88926.2,88926.2,C1568059495,88926.2,122750.49,0
PAYMENT,1012.84,C143295000,88926.2,87913.35,M1353838640,0,0,0
PAYMENT,6534.05,C1097069005,11301,4766.95,M1604342290,0,0,0
PAYMENT,9460.66,C65438140,204975,195514.34,M1544147328,0,0,0
PAYMENT,2552.79,C37400149,5020,2467.21,M1599556802,0,0,0
PAYMENT,5912.4,C1745608181,286283.38,280370.98,M2057077925,0,0,0
PAYMENT,8009.83,C763610533,280370.98,272361.15,M1222094219,0,0,0
PAYMENT,8625.97,C2114270481,22414,13788.03,M1612853208,0,0,0
TRANSFER,244964.08,C1405055124,18879,0,C811597470,19600,204822.85,0
PAYMENT,5663.87,C653337757,26090,20426.13,M1896558831,0,0,0
PAYMENT,1892.34,C10915321,10863,8970.66,M682981033,0,0,0
PAYMENT,561.01,C131037934,30104,29542.99,M795590320,0,0,0
PAYMENT,3218.06,C454440929,52991,49772.94,M404036116,0,0,0
PAYMENT,9731.47,C1685134322,6574,0,M379430898,0,0,0
PAYMENT,4018.12,C1008608255,140777,136758.88,M216746962,0,0,0
PAYMENT,6376.99,C1613332278,357871,351494.01,M468776694,0,0,0
PAYMENT,5983.88,C1455177644,3530,0,M14633842,0,0,0
PAYMENT,280.59,C732189840,200148,199867.41,M939475028,0,0,0
PAYMENT,5263.67,C8996952,31429,26165.33,M2063009760,0,0,0
CASH_IN,176370.68,C1937693946,26165.33,202536,C1531333864,232345.24,55974.56,0
CASH_IN,62783.13,C1053744929,202536,265319.13,C811597470,264564.08,204822.85,0
CASH_IN,90956.1,C1959758632,265319.13,356275.23,C288665596,99452.72,8496.61,0
CASH_IN,120556.62,C918899286,356275.23,476831.86,C488044861,125760.16,5203.54,0
CASH_IN,475857.13,C861522296,476831.86,952688.99,C1789550256,5400641.87,4619798.56,0
CASH_IN,239510.08,C2074492901,952688.99,1192199.07,C985934102,1413958.28,971418.91,0
CASH_IN,50938.65,C1933077874,1192199.07,1243137.72,C1262822392,9666505.83,12494367.15,0
CASH_IN,288438,C1865617081,1243137.72,1531575.72,C33524623,2082750.45,1517262.16,0
PAYMENT,10349.31,C308021294,11497,1147.69,M1481594007,0,0,0
PAYMENT,7672.12,C1756160273,1147.69,0,M530410619,0,0,0
PAYMENT,1203.13,C1844579038,0,0,M1337655323,0,0,0
PAYMENT,1635.86,C1074844820,0,0,M874153561,0,0,0
PAYMENT,5072.52,C1229184766,0,0,M1592763413,0,0,0
PAYMENT,3176.52,C404586280,0,0,M2027227708,0,0,0
PAYMENT,2891.7,C800497654,0,0,M215632153,0,0,0
PAYMENT,1557.98,C2135790485,0,0,M790229674,0,0,0
PAYMENT,19316.5,C877363600,0,0,M1778877569,0,0,0
PAYMENT,8212.99,C2042979183,0,0,M422134367,0,0,0
PAYMENT,5284.56,C1904609259,0,0,M670283478,0,0,0
PAYMENT,16265.77,C1971283804,0,0,M639105046,0,0,0
PAYMENT,14054.64,C1735330400,0,0,M1561347421,0,0,0
PAYMENT,11334.96,C1398508580,0,0,M1251285265,0,0,0
PAYMENT,12445.65,C1438000681,0,0,M173259631,0,0,0
PAYMENT,42,C98974893,0,0,M1733947537,0,0,0
PAYMENT,10685.2,C54134077,0,0,M346377974,0,0,0
PAYMENT,5778.99,C546446235,0,0,M141015648,0,0,0
PAYMENT,7366.3,C1537689020,0,0,M1699443392,0,0,0
PAYMENT,10810.73,C1437983537,0,0,M1614079837,0,0,0
PAYMENT,5935.34,C23053378,279695,273759.66,M1060928475,0,0,0
PAYMENT,8539.76,C1164622694,182,0,M44278425,0,0,0
DEBIT,1703.38,C2107706203,10372,8668.62,C1504109395,498502.75,593737.38,0
PAYMENT,7566.04,C564086167,56622,49055.96,M834562889,0,0,0
PAYMENT,186.33,C773238925,11411,11224.67,M1536728519,0,0,0
PAYMENT,10425.95,C7395550,32602,22176.05,M1112940474,0,0,0
PAYMENT,4764.33,C1499418021,22176.05,17411.72,M1186371052,0,0,0
PAYMENT,9632.45,C1082528716,513,0,M845119401,0,0,0
PAYMENT,1573.42,C298724898,51582,50008.58,M1671811074,0,0,0
PAYMENT,9125.93,C332244937,9,0,M1520836654,0,0,0
TRANSFER,119352.09,C989440614,23714.57,0,C1749186397,96602.93,277515.05,0
TRANSFER,221452.04,C1997625595,0,0,C22805895,277459.65,651524.92,0
TRANSFER,354832.51,C152848959,2805,0,C1100767002,13865.06,233370.36,0
PAYMENT,3677.29,C1657842786,0,0,M353206468,0,0,0
PAYMENT,16749.98,C1747371038,292,0,M50345623,0,0,0
PAYMENT,10142.56,C1691629865,45914,35771.44,M489070295,0,0,0
TRANSFER,182385.22,C1132379993,303937.25,121552.02,C1498438472,0,199873.79,0
PAYMENT,4448.53,C1103666479,121552.02,117103.5,M68217166,0,0,0
CASH_IN,58408.09,C761863997,36741.14,95149.22,C1961176822,7076.31,0,0
PAYMENT,141.87,C467401150,95149.22,95007.35,M511651343,0,0,0
PAYMENT,793.64,C497479191,499843,499049.36,M2027133545,0,0,0
CASH_OUT,98247.27,C1015122628,107181,8933.73,C601893033,0,54985.05,0
PAYMENT,7315.54,C1533662221,71224,63908.46,M1897221921,0,0,0
PAYMENT,3599.77,C368153528,147145,143545.23,M622263400,0,0,0
PAYMENT,6831.38,C810196347,1088,0,M1811787796,0,0,0
PAYMENT,2419.45,C1921553024,331099.74,328680.29,M1617937669,0,0,0
CASH_OUT,94740.26,C78265654,328680.29,233940.02,C1671179293,129814.74,58319.72,0
PAYMENT,6577.3,C47268007,8089,1511.7,M880533231,0,0,0
PAYMENT,12429.59,C715289224,16231,3801.41,M2134157671,0,0,0
DEBIT,6522.37,C2011695710,842,0,C736709391,40298.34,46820.71,0
PAYMENT,12762.36,C495857386,15186,2423.64,M604060129,0,0,0
PAYMENT,11287.39,C2124731287,335797,324509.61,M1227459815,0,0,0
PAYMENT,10884.19,C624693846,36611.24,25727.05,M148891937,0,0,0
PAYMENT,1592.5,C1346354118,25727.05,24134.55,M1442077586,0,0,0
PAYMENT,15751.26,C278879704,24134.55,8383.29,M1744713739,0,0,0
PAYMENT,351.26,C1244815033,21120,20768.74,M1038988454,0,0,0
PAYMENT,3734.21,C1475759966,10421.48,6687.27,M1096682443,0,0,0
PAYMENT,8403.66,C423711439,6687.27,0,M1238994373,0,0,0
PAYMENT,9945.01,C741390111,44,0,M495051009,0,0,0
PAYMENT,12491.01,C247795540,0,0,M200744172,0,0,0
PAYMENT,7889.84,C584501954,31685.94,23796.11,M818785904,0,0,0
PAYMENT,5169.09,C374646930,23796.11,18627.02,M628610760,0,0,0
PAYMENT,13496.51,C828610686,109956,96459.49,M1811942924,0,0,0
DEBIT,3548.72,C1596144422,12427,8878.28,C564742142,13271.31,16820.03,0
PAYMENT,9273.52,C1157199772,495212,485938.48,M1769252629,0,0,0
PAYMENT,4522.66,C99132505,765296,760773.34,M1137989065,0,0,0
PAYMENT,997.34,C1285463992,103876,102878.66,M10405169,0,0,0
PAYMENT,3041.43,C1075082007,592,0,M554634433,0,0,0
PAYMENT,698.41,C424944647,11382,10683.59,M1872088401,0,0,0
PAYMENT,7269.74,C209360767,5546,0,M1439361845,0,0,0
PAYMENT,8329.3,C1837533591,20583,12253.7,M741883443,0,0,0
PAYMENT,2312.71,C1956746660,0,0,M1982876486,0,0,0
PAYMENT,7550.29,C799260198,0,0,M1116197959,0,0,0
PAYMENT,17396.31,C989033734,0,0,M1315795813,0,0,0
PAYMENT,3876.42,C2081269248,19658.45,15782.02,M13918250,0,0,0
PAYMENT,3835.42,C565079667,15782.02,11946.6,M75356024,0,0,0
PAYMENT,18792.11,C357653585,11946.6,0,M916958177,0,0,0
PAYMENT,27.55,C1688770224,6861.14,6833.58,M235162442,0,0,0
CASH_IN,218753.79,C296234255,6833.58,225587.37,C22805895,498911.69,651524.92,0
CASH_IN,42963.87,C450589816,225587.37,268551.25,C33524623,1794312.45,1517262.16,0
CASH_IN,92184.04,C988179589,268551.25,360735.28,C1359044626,108702.4,16518.36,0
CASH_IN,669936.4,C378814088,360735.28,1030671.68,C11003494,10246247.83,10588885.27,0
CASH_IN,43198.52,C1174714624,1030671.68,1073870.2,C977993101,812014.43,965870.05,0
CASH_IN,171683.57,C121466124,1073870.2,1245553.78,C1526298704,203775.64,32092.07,0
CASH_IN,34784.78,C238467882,1245553.78,1280338.56,C2083562754,812330.95,1186556.81,0
CASH_IN,521419.58,C962700314,1280338.56,1801758.14,C401424608,1950906.37,1178808.14,0
CASH_IN,209859.04,C1515116175,1801758.14,2011617.19,C1068824137,769398.8,265092.36,0
CASH_IN,61650.32,C913806791,2011617.19,2073267.5,C838411509,84424.56,22774.25,0
CASH_IN,235362.23,C220432328,2073267.5,2308629.73,C997608398,1128757.61,157982.12,0
CASH_IN,327686.42,C961983234,2308629.73,2636316.14,C1789550256,4924784.73,4619798.56,0
CASH_IN,348463.93,C352378889,2636316.14,2984780.07,C1721246982,1531575.72,1114787.21,0
CASH_IN,137209.38,C533956291,2984780.07,3121989.46,C1671179293,224555,58319.72,0
CASH_IN,279846.24,C249515830,3121989.46,3401835.7,C1068824137,559539.76,265092.36,0
CASH_IN,159270.52,C43856716,3401835.7,3561106.22,C1750905143,842482.15,424250.45,0
CASH_IN,19872.97,C269458366,3561106.22,3580979.18,C832279283,168814.13,185389.8,0
CASH_IN,203283.36,C334099170,3580979.18,3784262.55,C476800120,253147.73,49864.36,0
CASH_IN,37475.31,C1731967318,3784262.55,3821737.86,C1170794006,5375494.66,22190.99,0
CASH_IN,151764.65,C215478702,3821737.86,3973502.51,C1335050193,531821.73,353532.56,0
CASH_IN,72311.62,C1625901537,3973502.51,4045814.13,C575335780,132019.96,52415.15,0
CASH_IN,198443.49,C1011599868,4045814.13,4244257.62,C2083117811,452950.35,290772.6,0
CASH_IN,532111.14,C109065770,4244257.62,4776368.76,C997608398,893395.39,157982.12,0
CASH_IN,839300.36,C896134613,4776368.76,5615669.12,C1023714065,2383291.2,1412484.09,0
CASH_IN,11436.9,C526720216,5615669.12,5627106.02,C2100440237,26612,235238.66,0
CASH_IN,37554.62,C2097361633,5627106.02,5664660.65,C1234776885,2680742.79,2025098.66,0
CASH_IN,33499.16,C2050320909,5664660.65,5698159.8,C665576141,5656429.04,5515763.34,0
CASH_IN,283308,C13117403,5698159.8,5981467.81,C1286084959,2356797.53,2107778.11,0
CASH_IN,147844.59,C930900166,5981467.81,6129312.4,C1060830840,228843.79,130747.56,0
CASH_IN,65525.9,C1401737458,6129312.4,6194838.3,C812586739,129627.65,122027.28,0
CASH_IN,10844.67,C37268876,6194838.3,6205682.96,C510113906,16261.9,5417.23,0
CASH_IN,455440.65,C1125098735,6205682.96,6661123.62,C248609774,5861124.98,6453430.91,0
CASH_IN,135327.21,C392289808,6661123.62,6796450.83,C1100767002,368697.57,233370.36,0
CASH_IN,211094.41,C585074510,6796450.83,7007545.23,C1688019098,447894.4,97263.78,0
CASH_IN,189595.83,C1699486292,7007545.23,7197141.06,C662736689,254271.98,4891090.56,0
CASH_IN,66413.56,C1541075662,7197141.06,7263554.62,C1590550415,19341041.88,19169204.93,0
PAYMENT,4552.47,C1121072891,134533,129980.53,M485047320,0,0,0
DEBIT,1285.04,C435297131,285362,284076.96,C461160828,20968.7,17860.54,0
PAYMENT,7627.89,C355649049,5558,0,M1174687658,0,0,0
PAYMENT,846.91,C324579982,20272,19425.09,M444127949,0,0,0
TRANSFER,206336.47,C435803541,89305.99,0,C812586739,64101.75,122027.28,0
PAYMENT,689.85,C2112135199,0,0,M738111983,0,0,0
DEBIT,9837.13,C2005706991,1792,0,C35534346,318833.62,178120.16,0
PAYMENT,9463.48,C546217718,0,0,M2024945312,0,0,0
PAYMENT,6456.26,C639467920,200344.82,193888.56,M876908140,0,0,0
CASH_OUT,96833.52,C1625939772,193888.56,97055.04,C812586739,270438.22,122027.28,0
PAYMENT,1146.72,C151515831,10248,9101.28,M1130160902,0,0,0
PAYMENT,13812.23,C1400582895,10370,0,M2110068611,0,0,0
CASH_OUT,332573.12,C1264701638,20426,0,C1060830840,80999.2,130747.56,0
PAYMENT,13812.46,C1870749311,30933,17120.54,M1709700394,0,0,0
DEBIT,6159.72,C810262298,24815,18655.28,C1321640594,12751.13,18910.85,0
DEBIT,11711.1,C1969856053,20979,9267.9,C1123629720,39300.22,46393.85,0
PAYMENT,5881.78,C276714561,39847,33965.22,M1256893889,0,0,0
PAYMENT,1461.06,C641030345,226,0,M521466380,0,0,0
DEBIT,4242.85,C2108318195,1040,0,C1435804085,6371.65,96.88,0
PAYMENT,2724.24,C1647402786,453534,450809.76,M1850646717,0,0,0
DEBIT,2344.79,C1458748394,1102,0,C998351292,1559836,1015132.48,0
PAYMENT,8525.08,C2029645118,0,0,M274298188,0,0,0
PAYMENT,15640.06,C185164978,0,0,M1223144402,0,0,0
DEBIT,1533.55,C2134915053,45093,43559.45,C75457651,29936.24,31469.78,0
DEBIT,3256.43,C619241052,10935,7678.57,C1292838001,26222.91,29479.34,0
PAYMENT,4591.98,C1677984391,52018,47426.02,M285754614,0,0,0
PAYMENT,5567.55,C1871312485,870,0,M233951222,0,0,0
PAYMENT,4213.36,C1227224309,233618,229404.64,M450438867,0,0,0
PAYMENT,3970.45,C977522995,11349,7378.55,M969811954,0,0,0
DEBIT,4497.03,C1596653154,45795,41297.97,C1321530272,24762.8,23174.68,0
TRANSFER,301706.01,C211199210,33251,0,C884457408,1594.8,502480.02,0
PAYMENT,3065.41,C678962690,27404,24338.59,M1623287112,0,0,0
TRANSFER,229316.19,C1745903324,24338.59,0,C747464370,1395069.49,1567434.81,0
DEBIT,1898.84,C1360533184,102280,100381.16,C515132998,11395.41,0,0
PAYMENT,652.67,C951677655,280,0,M1396292525,0,0,0
PAYMENT,1795.14,C959834536,35474,33678.86,M680150616,0,0,0
PAYMENT,5088.99,C1532409428,26760,21671.01,M1160546880,0,0,0
PAYMENT,9305.93,C1396851684,20346,11040.07,M687892306,0,0,0
TRANSFER,498178.68,C1191874608,8708,0,C728885526,46204.7,897150.84,0
PAYMENT,1897.66,C1725266971,12038,10140.34,M659115590,0,0,0
PAYMENT,1033.44,C223975178,10043,9009.56,M507583873,0,0,0
PAYMENT,1252.27,C1404669942,31919,30666.73,M1047515321,0,0,0
PAYMENT,4911.89,C2144334265,6119,1207.11,M1769227988,0,0,0
DEBIT,9755.38,C1991094835,102287,92531.62,C985934102,1174448.2,971418.91,0
TRANSFER,300932.58,C906448455,492,0,C1850180796,0,1268668.92,0
TRANSFER,47940.14,C910504711,0,0,C401424608,1429486.78,1178808.14,0
TRANSFER,118365.47,C2110558717,0,0,C716083600,1771122.03,2444985.19,0
TRANSFER,16626.81,C1726715997,0,0,C1286084959,2073489.52,2107778.11,0
TRANSFER,96757.4,C1787987889,0,0,C306206744,3117323.21,3554299.27,0
TRANSFER,297448.33,C1968196847,0,0,C1816757085,8563397.83,10681238.79,0
TRANSFER,287509.05,C1821010113,0,0,C1850180796,300932.58,1268668.92,0
TRANSFER,1212719.61,C1444494461,0,0,C1262822392,9615567.18,12494367.15,0
TRANSFER,210650.2,C684230144,0,0,C1740000325,217142.53,1363368.51,0
TRANSFER,1636507.63,C1602785474,0,0,C1262822392,10828286.78,12494367.15,0
TRANSFER,651387.84,C1618683794,0,0,C248609774,5405684.33,6453430.91,0
TRANSFER,548288.31,C2141066548,0,0,C1883840933,13888764.65,16874643.09,0
TRANSFER,2107293.71,C327840833,0,0,C1816757085,8860846.16,10681238.79,0
TRANSFER,1918461.7,C136312946,0,0,C1782113663,2490204.7,3997768.55,0
TRANSFER,291753.7,C828447060,0,0,C1816757085,10968139.88,10681238.79,0
TRANSFER,556542.19,C1046056441,0,0,C1721246982,1183111.79,1114787.21,0
DEBIT,588.33,C2117193231,15573,14984.67,C557041912,599617.53,557537.26,0
PAYMENT,3559.49,C161113555,69159.81,65600.32,M814245389,0,0,0
PAYMENT,2488.09,C1120670624,65600.32,63112.23,M855501888,0,0,0
PAYMENT,353.9,C1746117425,3,0,M467146800,0,0,0
PAYMENT,8440.86,C967531000,14189.75,5748.89,M1693003105,0,0,0
PAYMENT,9160.94,C286658790,5748.89,0,M1255445356,0,0,0
PAYMENT,11063.08,C701724503,342818,331754.92,M83674409,0,0,0
PAYMENT,18392.23,C634156144,297085,278692.77,M1273879638,0,0,0
PAYMENT,2357.63,C2041996211,887,0,M461448225,0,0,0
PAYMENT,5157.05,C1562950869,1667.92,0,M2021835850,0,0,0
PAYMENT,5746.44,C845388562,0,0,M550572371,0,0,0
PAYMENT,5607.36,C948424584,5202,0,M1447685190,0,0,0
PAYMENT,6360.79,C2027701910,3731,0,M1345293143,0,0,0
CASH_IN,67200.07,C1448277333,108912,176112.07,C243745864,0,0,0
PAYMENT,2453.34,C1340086277,35411,32957.66,M1427247001,0,0,0
PAYMENT,79.26,C2034975583,4597098.32,4597019.06,M955443582,0,0,0
PAYMENT,3758.16,C2006842965,4597019.06,4593260.9,M842422776,0,0,0
PAYMENT,24495.45,C289711450,4593260.9,4568765.44,M1045567253,0,0,0
PAYMENT,1284.49,C648358364,42110,40825.51,M643587433,0,0,0
PAYMENT,3283.87,C310792845,5338019.35,5334735.48,M1019348343,0,0,0
TRANSFER,42136.28,C866529530,5334735.48,5292599.2,C837659261,46303,57472.15,0
TRANSFER,27008.84,C2002097394,5292599.2,5265590.36,C824009085,37097.33,64106.18,0
TRANSFER,331545.25,C1466413743,5265590.36,4934045.11,C1023714065,1543990.84,1412484.09,0
TRANSFER,42529.28,C2065886345,4934045.11,4891515.83,C1568059495,87913.35,122750.49,0
TRANSFER,252129.73,C2030121719,4891515.83,4639386.1,C1899073220,844104.14,420946.86,0
TRANSFER,473469.94,C573102881,4639386.1,4165916.16,C392292416,2743237.78,3420103.09,0
TRANSFER,2317408.88,C1219553025,4165916.16,1848507.28,C1883840933,14437052.95,16874643.09,0
TRANSFER,864389.49,C605686842,1848507.28,984117.79,C33524623,1751348.58,1517262.16,0
TRANSFER,276094.92,C1417413828,984117.79,708022.87,C22805895,280157.9,651524.92,0
TRANSFER,132355.33,C820587705,708022.87,575667.54,C1782113663,4408666.39,3997768.55,0
TRANSFER,169106.97,C2142129482,575667.54,575667.54,C1170794006,575667.54,22190.99,0
TRANSFER,2604219.11,C195163481,575667.54,0,C97730845,7263554.62,9940339.29,0
TRANSFER,249740.75,C1062181581,2748.22,0,C968113504,6072,241220.25,0
PAYMENT,7977.96,C1186657657,0,0,M1274225913,0,0,0
PAYMENT,7848.22,C1333529571,402672,394823.78,M212232499,0,0,0
PAYMENT,7625.73,C489047267,248677,241051.27,M1335914322,0,0,0
PAYMENT,3499.43,C1613514326,31242,27742.57,M1610372241,0,0,0
DEBIT,642.26,C1884422865,21363,20720.74,C1509514333,1772.9,2415.16,0
CASH_OUT,41295.56,C1011104118,20720.74,0,C932583850,2614230.5,2719172.89,0
CASH_OUT,13576.03,C1046009438,0,0,C812586739,367271.74,122027.28,0
CASH_OUT,29572.74,C62739928,0,0,C1262822392,12464794.41,12494367.15,0
CASH_OUT,53569.21,C1671007220,0,0,C1750905143,683211.62,424250.45,0
CASH_OUT,139247.62,C2114687352,0,0,C1401316767,232039.71,407298.23,0
CASH_OUT,60360.45,C102318785,0,0,C1256728724,94056.3,69756.86,0
CASH_OUT,161795.9,C1868809295,0,0,C97730845,9867773.73,9940339.29,0
CASH_OUT,607537.17,C1082795132,0,0,C1286084959,2090116.34,2107778.11,0
CASH_OUT,254399.35,C1655242052,0,0,C1810132623,455863.64,97128.19,0
CASH_OUT,427823.47,C778806426,0,0,C2083562754,777546.17,1186556.81,0
CASH_OUT,16662.21,C1599823012,0,0,C97730845,10029569.63,9940339.29,0
CASH_OUT,173570.67,C1323514615,0,0,C1850180796,588441.63,1268668.92,0
CASH_OUT,54684.17,C1795468466,0,0,C1330400026,71672,817.21,0
CASH_OUT,87963.9,C406358588,0,0,C1740000325,427792.72,1363368.51,0
CASH_OUT,565349.9,C486759395,0,0,C665576141,5622929.89,5515763.34,0
CASH_OUT,94527.39,C1247866422,0,0,C655381473,95007.35,189534.74,0
CASH_OUT,315552.62,C80722676,0,0,C97730845,10046231.84,9940339.29,0
CASH_OUT,48169.69,C1492822331,0,0,C2083562754,1205369.63,1186556.81,0
CASH_OUT,118753.07,C1596009860,0,0,C1256728724,154416.74,69756.86,0
CASH_OUT,106705.8,C310212872,0,0,C1629911510,210697.58,15375.37,0
CASH_OUT,328967.35,C1805412777,0,0,C716083600,1889487.5,2444985.19,0
CASH_OUT,55855.58,C1713546896,0,0,C20671747,68283.63,43691.09,0
CASH_OUT,370751.08,C817490653,0,0,C2083562754,1253539.33,1186556.81,0
CASH_OUT,49177.38,C1232433403,0,0,C1568059495,130442.64,122750.49,0
CASH_OUT,63557.19,C1093441885,0,0,C997608398,361284.25,157982.12,0
CASH_OUT,33663.22,C843686350,0,0,C721748895,168225.59,0,0
CASH_OUT,20986.8,C1306085976,0,0,C1870252780,25475.43,46462.23,0
CASH_OUT,301680.88,C793319856,0,0,C665576141,6188279.79,5515763.34,0
CASH_OUT,9320.15,C176851829,0,0,C1330400026,126356.17,817.21,0
