customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1413412440','2','F','28007','M348934600','28007','es_transportation',7.16,0
'C193297871','4','F','28007','M348934600','28007','es_transportation',18.28,0
'C1499092508','5','M','28007','M348934600','28007','es_transportation',41.86,0
'C109634232','2','F','28007','M85975013','28007','es_food',58.59,0
'C427983732','4','F','28007','M348934600','28007','es_transportation',17.74,0
'C362857866','3','F','28007','M348934600','28007','es_transportation',50.65,0
'C885081673','3','M','28007','M1823072687','28007','es_transportation',51.6,0
'C70991061','2','F','28007','M348934600','28007','es_transportation',44.6,0
'C650108285','4','F','28007','M85975013','28007','es_food',32.87,0
'C781322360','3','M','28007','M348934600','28007','es_transportation',21.22,0
'C251875213','2','M','28007','M85975013','28007','es_food',4.25,0
'C1549232957','3','M','28007','M1823072687','28007','es_transportation',4.82,0
'C109617474','2','F','28007','M1649169323','28007','es_sportsandtoys',133.98,0
'C896894357','3','M','28007','M1823072687','28007','es_transportation',18.34,0
'C1981040988','4','M','28007','M1535107174','28007','es_wellnessandbeauty',62.48,0
'C1187799344','3','M','28007','M348934600','28007','es_transportation',6.25,0
'C495652708','2','M','28007','M1823072687','28007','es_transportation',25.42,0
'C1701618194','2','F','28007','M1823072687','28007','es_transportation',56.47,0
'C1862384239','4','M','28007','M348934600','28007','es_transportation',34.84,0
'C411345215','1','F','28007','M348934600','28007','es_transportation',32.59,0
'C1214587699','3','F','28007','M348934600','28007','es_transportation',50.78,0
'C1076053396','4','M','28007','M348934600','28007','es_transportation',6.17,0
'C338406777','3','F','28007','M348934600','28007','es_transportation',11.02,0
'C24198147','5','M','28007','M348934600','28007','es_transportation',62.77,0
'C1600642825','3','F','28007','M1823072687','28007','es_transportation',18.66,0
'C1158738757','3','M','28007','M348934600','28007','es_transportation',40.4,0
'C2104185147','2','F','28007','M348934600','28007','es_transportation',59.03,0
'C1969430351','3','M','28007','M85975013','28007','es_food',3.59,0
'C371396143','2','F','28007','M348934600','28007','es_transportation',4.87,0
'C816519533','1','F','28007','M348934600','28007','es_transportation',33.01,0
'C1349086787','3','M','28007','M348934600','28007','es_transportation',19.43,0
'C1598564853','2','M','28007','M348934600','28007','es_transportation',4.86,0
'C1799527037','2','M','28007','M348934600','28007','es_transportation',53.64,0
'C1645276019','2','M','28007','M1823072687','28007','es_transportation',9.96,0
'C145901862','3','F','28007','M692898500','28007','es_health',80.02,0
'C956954767','3','F','28007','M348934600','28007','es_transportation',26.38,0
'C91915601','4','M','28007','M348934600','28007','es_transportation',5.81,0
'C265405940','2','F','28007','M348934600','28007','es_transportation',28.56,0
'C1686676187','1','F','28007','M348934600','28007','es_transportation',17.36,0
'C949116847','3','M','28007','M348934600','28007','es_transportation',15.18,0
'C2127479268','5','F','28007','M348934600','28007','es_transportation',1.02,0
'C441989517','3','F','28007','M348934600','28007','es_transportation',19.38,0
'C1087943403','3','M','28007','M1823072687','28007','es_transportation',6.07,0
'C563092648','6','F','28007','M1823072687','28007','es_transportation',12.95,0
'C1965017830','5','M','28007','M348934600','28007','es_transportation',41.61,0
'C718801730','2','M','28007','M348934600','28007','es_transportation',26.63,0
'C971838371','4','F','28007','M1823072687','28007','es_transportation',57.52,0
'C1189752912','2','F','28007','M1823072687','28007','es_transportation',21.36,0
'C689850593','3','M','28007','M348934600','28007','es_transportation',29.25,0
'C868061193','3','F','28007','M1823072687','28007','es_transportation',24.71,0
'C564473555','2','F','28007','M348934600','28007','es_transportation',42.7,0
'C949319027','2','M','28007','M348934600','28007','es_transportation',26.09,0
'C859276623','4','F','28007','M348934600','28007','es_transportation',25.58,0
'C1581709798','2','M','28007','M348934600','28007','es_transportation',25.15,0
'C2041218422','3','M','28007','M1823072687','28007','es_transportation',53.75,0
'C1959067413','4','M','28007','M348934600','28007','es_transportation',30.53,0
'C456338836','5','F','28007','M348934600','28007','es_transportation',56.79,0
'C369046885','4','M','28007','M348934600','28007','es_transportation',75.28,0
'C1846201961','3','M','28007','M348934600','28007','es_transportation',5.72,0
'C15777324','2','F','28007','M348934600','28007','es_transportation',21.48,0
'C259132706','6','F','28007','M348934600','28007','es_transportation',0.12,0
'C1786430014','1','F','28007','M1823072687','28007','es_transportation',39.96,0
'C2116616608','4','F','28007','M855959430','28007','es_hyper',54.58,0
'C98091448','2','F','28007','M348934600','28007','es_transportation',27.57,0
'C1395098424','2','F','28007','M151143676','28007','es_barsandrestaurants',67.61,0
'C181111540','2','F','28007','M348934600','28007','es_transportation',5.83,0
'C1298891864','2','F','28007','M348934600','28007','es_transportation',24.3,0
'C2006367089','6','F','28007','M1823072687','28007','es_transportation',65.44,0
'C1634901253','1','F','28007','M1823072687','28007','es_transportation',18.32,0
'C1376957295','2','M','28007','M348934600','28007','es_transportation',3.94,0
'C603081336','3','F','28007','M348934600','28007','es_transportation',9.63,0
'C2043927860','2','M','28007','M348934600','28007','es_transportation',25.58,0
'C284165615','3','F','28007','M348934600','28007','es_transportation',93.01,0
'C885283469','1','F','28007','M1823072687','28007','es_transportation',42.46,0
'C1129737137','6','M','28007','M348934600','28007','es_transportation',23.35,0
'C1189224644','2','M','28007','M1823072687','28007','es_transportation',21.63,0
'C364635096','2','F','28007','M1823072687','28007','es_transportation',38.5,0
'C1135867657','6','M','28007','M1823072687','28007','es_transportation',45.18,0
'C47208933','4','F','28007','M348934600','28007','es_transportation',40.98,0
'C1828416123','4','F','28007','M348934600','28007','es_transportation',42.93,0
'C1999090638','2','F','28007','M348934600','28007','es_transportation',24.26,0
'C822689044','2','M','28007','M348934600','28007','es_transportation',66.19,0
'C1014347664','6','M','28007','M348934600','28007','es_transportation',26.18,0
'C439601438','5','F','28007','M348934600','28007','es_transportation',76.55,0
'C713872230','2','M','28007','M1823072687','28007','es_transportation',31.99,0
'C1628447668','3','M','28007','M348934600','28007','es_transportation',5.59,0
'C883419967','4','F','28007','M348934600','28007','es_transportation',60.34,0
'C1305339250','4','M','28007','M1600850729','28007','es_fashion',13.32,0
'C775533998','2','F','28007','M348934600','28007','es_transportation',63.78,0
'C996804095','3','M','28007','M348934600','28007','es_transportation',57.13,0
'C407368472','3','M','28007','M348934600','28007','es_transportation',5.14,0
'C1722987449','3','M','28007','M348934600','28007','es_transportation',16.71,0
'C107125195','1','M','28007','M348934600','28007','es_transportation',33.22,0
'C1420354861','2','F','28007','M980657600','28007','es_sportsandtoys',317.62,0
'C1007790716','2','M','28007','M348934600','28007','es_transportation',48.6,0
'C1361037703','2','M','28007','M348934600','28007','es_transportation',37.03,0
'C135434041','4','F','28007','M348934600','28007','es_transportation',23.11,0
'C2021849962','4','F','28007','M348934600','28007','es_transportation',11.77,0
'C1081618305','6','F','28007','M1823072687','28007','es_transportation',23.07,0
'C2110568911','2','F','28007','M348934600','28007','es_transportation',9.96,0
'C2002750382','1','F','28007','M1823072687','28007','es_transportation',8.18,0
'C169274898','3','F','28007','M348934600','28007','es_transportation',50.11,0
'C766302474','4','F','28007','M348934600','28007','es_transportation',49.37,0
'C7197142','2','M','28007','M348934600','28007','es_transportation',17.45,0
'C1225717157','5','M','28007','M348934600','28007','es_transportation',23.61,0
'C1143300850','1','F','28007','M348934600','28007','es_transportation',21.86,0
'C1309027409','3','M','28007','M1823072687','28007','es_transportation',70.72,0
'C167330970','2','F','28007','M348934600','28007','es_transportation',32.08,0
'C598089944','2','M','28007','M348934600','28007','es_transportation',4.63,0
'C1369559766','3','M','28007','M348934600','28007','es_transportation',12.74,0
'C1086957388','3','M','28007','M348934600','28007','es_transportation',27.14,0
'C861002792','3','F','28007','M85975013','28007','es_food',7.08,0
'C480961011','3','M','28007','M348934600','28007','es_transportation',37.03,0
'C548185127','2','F','28007','M151143676','28007','es_barsandrestaurants',12.98,0
'C220904895','3','M','28007','M348934600','28007','es_transportation',55.38,0
'C2136553361','2','F','28007','M348934600','28007','es_transportation',11.65,0
'C1037161656','2','F','28007','M348934600','28007','es_transportation',7.32,0
'C133401060','1','F','28007','M348934600','28007','es_transportation',30.9,0
'C814878326','3','F','28007','M348934600','28007','es_transportation',10.77,0
'C118437987','2','M','28007','M1823072687','28007','es_transportation',18.5,0
'C1192874833','4','F','28007','M1823072687','28007','es_transportation',50.31,0
'C1667929755','3','F','28007','M1823072687','28007','es_transportation',43.66,0
'C118836015','1','F','28007','M348934600','28007','es_transportation',0.6,0
'C1452053500','3','F','28007','M348934600','28007','es_transportation',4.28,0
'C1814131114','2','F','28007','M348934600','28007','es_transportation',50.31,0
'C2080088206','5','F','28007','M1823072687','28007','es_transportation',35.43,0
'C876944738','2','F','28007','M348934600','28007','es_transportation',23.6,0
'C512338137','3','M','28007','M348934600','28007','es_transportation',45.04,0
'C320437746','3','F','28007','M1823072687','28007','es_transportation',38.29,0
'C191366309','2','F','28007','M1823072687','28007','es_transportation',29.05,0
'C1273110804','4','M','28007','M348934600','28007','es_transportation',15.43,0
'C626467543','4','F','28007','M348934600','28007','es_transportation',52.86,0
'C1377339988','2','M','28007','M348934600','28007','es_transportation',24.97,0
'C841956493','2','F','28007','M1823072687','28007','es_transportation',29.17,0
'C192974759','1','F','28007','M480139044','28007','es_health',16.33,0
'C2132909556','2','M','28007','M1823072687','28007','es_transportation',41.81,0
'C1440755608','1','M','28007','M348934600','28007','es_transportation',37.66,0
'C1163388474','2','F','28007','M348934600','28007','es_transportation',11.02,0
'C1718591511','5','M','28007','M348934600','28007','es_transportation',55.69,0
'C1309194397','4','F','28007','M348934600','28007','es_transportation',57.82,0
'C307655955','2','F','28007','M348934600','28007','es_transportation',29.1,0
'C1022153336','5','F','28007','M348934600','28007','es_transportation',42.23,0
'C885555910','5','F','28007','M1823072687','28007','es_transportation',28.6,0
'C115603187','4','M','28007','M855959430','28007','es_hyper',17.1,0
'C1607867760','4','F','28007','M1823072687','28007','es_transportation',27.19,0
'C1364381627','3','M','28007','M348934600','28007','es_transportation',22.81,0
'C28023491','4','F','28007','M348934600','28007','es_transportation',24.37,0
'C58324694','3','F','28007','M1823072687','28007','es_transportation',37.25,0
'C956794113','3','F','28007','M1823072687','28007','es_transportation',42.13,0
'C99017559','3','M','28007','M1823072687','28007','es_transportation',53.86,0
'C1136761152','1','M','28007','M1535107174','28007','es_wellnessandbeauty',162.22,0
'C970603000','5','M','28007','M348934600','28007','es_transportation',45.2,0
'C1763371495','2','F','28007','M348934600','28007','es_transportation',22.61,0
'C1512444326','3','F','28007','M1823072687','28007','es_transportation',21.83,0
'C872112161','2','M','28007','M348934600','28007','es_transportation',33.09,0
'C560376591','2','F','28007','M348934600','28007','es_transportation',68.5,0
'C47809392','3','M','28007','M348934600','28007','es_transportation',4.12,0
'C684153556','2','F','28007','M348934600','28007','es_transportation',49.2,0
'C122290547','3','M','28007','M348934600','28007','es_transportation',37.27,0
'C692102449','2','F','28007','M348934600','28007','es_transportation',0.56,0
'C1486017704','3','F','28007','M348934600','28007','es_transportation',45.08,0
